sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
7716,00-0036628,John Bates,sleeper_id_to_canonical,TE,WAS,WAS,False,,adp_ppr,31.8,46.81432811986805,2.753784007051062,27.21201800187025,35.83133238149821,46.0332190584888,56.83769785811281,67.3003360944856,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.5997225681126495,""receptions"":1.0635406726369123,""receiving_yards"":10.580005431433484,""receiving_tds"":0.09350956576103658,""fumbles_lost"":0.004030254560691232,""rushing_yards"":0.3052238436099547,""rushing_tds"":0.006736694578016557,""rushing_2pt_conversions"":0.00045052090108595763,""receiving_2pt_conversions"":0.003701156097348664}",,,"{""target_share_prior4"":-0.8178363463011151,""prev__receiving_yards"":-0.48823918314998144,""prev_fantasy_ppg"":-0.42628308750094035,""prev__receptions"":-0.2262555716258015,""opportunity_xfp_realized_prior4"":-0.20165875028205527,""receiving_competitor_count"":-0.1323969271798852,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""offense_snap_share_prior4"":0.07340189274668368}",validated_candidate,VALIDATED_POSITION_SHADOW,True,46.81432811986805,2.753784007051062,1.0,,"{""target_share_prior4"":-0.8178363463011151,""prev__receiving_yards"":-0.48823918314998144,""prev_fantasy_ppg"":-0.42628308750094035,""prev__receptions"":-0.2262555716258015,""opportunity_xfp_realized_prior4"":-0.20165875028205527,""receiving_competitor_count"":-0.1323969271798852,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""offense_snap_share_prior4"":0.07340189274668368}",92,,78.0,True,,46.81432811986805,17.963388480087303,28.850939639780748,-2.949060360219253,-9.273774717670609,107.0,,True,9.248629521782943,17.867943901410904,28.0698305784015,38.87430937802551,49.3369476143983,"FIE diagnostic is lower; main model signals: recent target share, prior receiving-yard production, prior-season fantasy production.",Validated preseason model
7720,00-0036842,Kene Nwangwu,sleeper_id_to_canonical,RB,NYJ,NYJ,False,,adp_ppr,,,,,,,,,12,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_MARKET_COMPARISON,False,32.67563033057563,1.9220959017985664,1.0,,"{""prev_fantasy_ppg"":-2.4083365807657002,""prev__rushing_yards"":-0.8988080965348163,""carry_share_prior4"":-0.7342274955339939,""opportunity_xfp_realized_prior4"":-0.6773973008866027,""backfield_competitor_count"":0.6755229749191829,""prev__receptions"":-0.6253006339241413,""prev__receiving_yards"":-0.4332126145315298,""offense_snap_share_prior4"":0.41234641798273475}",45,,,False,,,27.24288485319462,32.67563033057563,,,103.0,,False,,,,,,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
7729,00-0036627,Dez Fitzpatrick,unmatched,WR,,,False,608.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,341.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7733,,Josh,unmatched,TE,,,False,278.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,53.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7734,,Bruno,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7735,,Cary,unmatched,TE,,,False,640.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,198.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7741,00-0036829,Caleb Huntley,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7744,,Antonio,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7746,00-0036841,Austin Trammell,sleeper_id_to_canonical,WR,JAX,JAX,False,658.0,adp_ppr,,41.316041032091526,2.4303553548289134,18.96609302040016,28.209945242339387,39.863198948427765,52.971925191665136,65.41215193177395,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.6885911109927,""receptions"":0.8995069831168818,""receiving_yards"":11.399172192777412,""receiving_tds"":0.054844172328528125,""fumbles_lost"":0.008839913239192327,""rushing_yards"":0.42003463002681274,""rushing_tds"":0.00481254870082657,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.004333594866932823}",,,"{""prev_fantasy_ppg"":-2.273110288243365,""prev__receiving_yards"":-1.2818586005737922,""prev__receptions"":-0.7241857136380739,""target_share_prior4"":-0.23013108475543176,""offense_snap_share_prior4"":0.15472176043005803,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.0734828290507492,""xfp_residual_prior4"":0.06850675766852429}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,41.316041032091526,2.4303553548289134,1.0,,"{""prev_fantasy_ppg"":-2.273110288243365,""prev__receiving_yards"":-1.2818586005737922,""prev__receptions"":-0.7241857136380739,""target_share_prior4"":-0.23013108475543176,""offense_snap_share_prior4"":0.15472176043005803,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.0734828290507492,""xfp_residual_prior4"":0.06850675766852429}",45,463.0,172.0,True,291.0,41.316041032091526,13.355964374631055,41.316041032091526,,,162.0,301.0,False,18.96609302040016,28.209945242339387,39.863198948427765,52.971925191665136,65.41215193177395,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
7751,00-0036671,Dax Milne,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7752,00-0036939,Kawaan Baker,unmatched,WR,,,False,696.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,619.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7757,00-0036862,Ben Skowronek,sleeper_id_to_canonical,WR,PIT,PIT,False,667.7,adp_ppr,0.6000000000000001,26.44265030616928,1.5554500180099575,5.431150040007804,14.269470723515417,24.960704322991223,37.095475458700335,49.10482459667169,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.8972235448954152,""receptions"":0.5633726224178203,""receiving_yards"":6.70546542687877,""receiving_tds"":0.041353546828806056,""fumbles_lost"":0.0035082965925584526,""rushing_yards"":0.4720215025604747,""rushing_tds"":0.004935159887231124,""rushing_2pt_conversions"":5.993399382632153e-05,""receiving_2pt_conversions"":0.0017465937747271616}",,,"{""prev_fantasy_ppg"":-2.3490202958680237,""prev__receiving_yards"":-1.4440277831295039,""prev__receptions"":-0.8064926367167489,""target_share_prior4"":-0.6565890376726211,""offense_snap_share_prior4"":0.2415529143986275,""opportunity_xfp_realized_prior4"":-0.14951503487000453,""prev__receiving_tds"":-0.09278108147690084,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",validated_candidate,VALIDATED_POSITION_SHADOW,True,26.44265030616928,1.5554500180099575,1.0,,"{""prev_fantasy_ppg"":-2.3490202958680237,""prev__receiving_yards"":-1.4440277831295039,""prev__receptions"":-0.8064926367167489,""target_share_prior4"":-0.6565890376726211,""offense_snap_share_prior4"":0.2415529143986275,""opportunity_xfp_realized_prior4"":-0.14951503487000453,""prev__receiving_tds"":-0.09278108147690084,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",94,501.0,207.0,True,294.0,26.44265030616928,13.355964374631055,13.086685931538224,12.486685931538224,2081.114321923037,232.0,269.0,True,-7.924814334623253,0.9135063488843578,11.604739948360166,23.73951108406928,35.74886022204063,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
7771,00-0036860,Jake Funk,unmatched,RB,,,False,459.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,142.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7789,00-0036858,Jalen Camp,unmatched,WR,,,False,654.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,447.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7793,00-0036652,Racey McMath,unmatched,WR,,,False,497.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,242.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7794,00-0036857,Chris Evans,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7809,00-0036950,Avery Williams,sleeper_id_to_canonical,RB,,NYJ,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_MARKET_COMPARISON,False,10.874831929450153,0.639695995850009,1.0,,"{""prev_fantasy_ppg"":-2.5693822302294524,""prev__rushing_yards"":-1.056792824090607,""carry_share_prior4"":-0.9004071294187322,""prev__receptions"":-0.6253006339241413,""backfield_competitor_count"":-0.5027361459602626,""prev__receiving_yards"":-0.4332126145315298,""target_share_prior4"":-0.25208770551370036,""prev__rushing_tds"":-0.15046629375028114}",45,,,False,,,27.24288485319462,10.874831929450153,,,126.0,,False,,,,,,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
7812,00-0036646,Simi Fehoko,sleeper_id_to_canonical,WR,ARI,ARI,False,,adp_ppr,,13.103789651442394,0.7708111559671996,-6.706666622265246,1.3246223293321222,11.752120675489856,23.127783418477414,34.82339733732033,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.4970487387573031,""receptions"":0.3244092203289783,""receiving_yards"":3.1011190984979695,""receiving_tds"":0.01407591991120954,""fumbles_lost"":0.0011882340390792325,""rushing_yards"":0.38354232421945117,""rushing_tds"":0.0026179603288365477,""rushing_2pt_conversions"":7.449000218058614e-05,""receiving_2pt_conversions"":0.0}",,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.7624666811265896,""offense_snap_share_prior4"":0.2558087754979449,""opportunity_xfp_realized_prior4"":-0.17006306070874083,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,13.103789651442394,0.7708111559671996,1.0,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.7624666811265896,""offense_snap_share_prior4"":0.2558087754979449,""opportunity_xfp_realized_prior4"":-0.17006306070874083,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",45,,241.0,True,,13.103789651442394,13.355964374631055,13.103789651442394,,,231.0,,False,-6.706666622265246,1.3246223293321222,11.752120675489856,23.127783418477414,34.82339733732033,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
7828,00-0036637,Noah Gray,sleeper_id_to_canonical,TE,KC,KC,False,,adp_ppr,59.1,49.89457333342232,2.9349749019660187,29.97105990595617,38.98395756429211,49.202673913831816,60.11172927072701,70.20787047833161,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.9524338623862287,""receptions"":1.2830306413721537,""receiving_yards"":11.716401180981244,""receiving_tds"":0.07800313162447708,""fumbles_lost"":0.010799626118474995,""rushing_yards"":0.15964361480258488,""rushing_tds"":0.0013862336397156606,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.004801420833637849}",,,"{""pfr_receiving_drop_pct_prior4"":-0.5318909624487059,""target_share_prior4"":-0.5121789979333293,""prev_fantasy_ppg"":-0.4191199330237844,""prev__receiving_yards"":-0.3808889087972869,""opportunity_change_score_prior1"":0.20996000564748893,""receiving_competitor_count"":0.19844250748209108,""prev__receptions"":-0.12961854253432548,""receiving_competition_index_prior4"":-0.12430914732295005}",validated_candidate,VALIDATED_POSITION_SHADOW,True,49.89457333342232,2.9349749019660187,1.0,,"{""pfr_receiving_drop_pct_prior4"":-0.5318909624487059,""target_share_prior4"":-0.5121789979333293,""prev_fantasy_ppg"":-0.4191199330237844,""prev__receiving_yards"":-0.3808889087972869,""opportunity_change_score_prior1"":0.20996000564748893,""receiving_competitor_count"":0.19844250748209108,""prev__receptions"":-0.12961854253432548,""receiving_competition_index_prior4"":-0.12430914732295005}",93,,76.0,True,,49.89457333342232,17.963388480087303,31.93118485333501,-27.16881514666499,-45.97092241398475,100.0,,True,12.007671425868873,21.02056908420481,31.239285433744516,42.14834079063971,52.24448199824431,"FIE diagnostic is lower; main model signals: recent drop rate, recent target share, prior-season fantasy production.",Validated preseason model
7842,00-0036887,Luke Farrell,sleeper_id_to_canonical,TE,SF,SF,False,491.0,adp_ppr,10.1,39.41043784700146,2.318261049823615,20.410907957968703,28.70442311172078,38.54957357234433,49.00467643337292,59.04459944304986,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.2925127358179778,""receptions"":0.9568894374606403,""receiving_yards"":8.05969616355772,""receiving_tds"":0.07858235478693312,""fumbles_lost"":0.006446315305958049,""rushing_yards"":0.1472851391976404,""rushing_tds"":0.011676587580193354,""rushing_2pt_conversions"":0.0006151974208933,""receiving_2pt_conversions"":0.005391031827405092}",,,"{""target_share_prior4"":-0.8887897222052731,""prev__receiving_yards"":-0.6554945263949854,""prev_fantasy_ppg"":-0.5059518055983278,""opportunity_change_score_prior1"":0.32650575049213937,""prev__receptions"":-0.2875829170107767,""offense_snap_share_prior4"":-0.26848418426257764,""red_zone_target_share_prior4"":-0.2474939863378157,""opportunity_xfp_realized_prior4"":-0.2198285059567005}",validated_candidate,VALIDATED_POSITION_SHADOW,True,39.41043784700146,2.318261049823615,1.0,,"{""target_share_prior4"":-0.8887897222052731,""prev__receiving_yards"":-0.6554945263949854,""prev_fantasy_ppg"":-0.5059518055983278,""opportunity_change_score_prior1"":0.32650575049213937,""prev__receptions"":-0.2875829170107767,""offense_snap_share_prior4"":-0.26848418426257764,""red_zone_target_share_prior4"":-0.2474939863378157,""opportunity_xfp_realized_prior4"":-0.2198285059567005}",93,110.0,88.0,True,22.0,39.41043784700146,17.963388480087303,21.44704936691416,11.347049366914156,112.3470234347936,116.0,-6.0,True,2.4475194778814,10.741034631633475,20.586185092257026,31.041287953285615,41.08121096296256,"FIE diagnostic is higher; main model signals: recent target share, prior receiving-yard production, prior-season fantasy production.",Validated preseason model
7848,,Scooter,unmatched,TE,,,False,653.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,215.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7854,00-0036692,Miller Forristall,unmatched,TE,,,False,668.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,242.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7858,,Brenden,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7859,00-0036766,Nick Eubanks,unmatched,TE,,,False,676.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,256.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7860,00-0036773,Osirus Mitchell,unmatched,WR,,,False,258.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,123.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7862,00-0036776,T.J. Vasher,unmatched,WR,,,False,292.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,146.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7863,00-0036768,JaQuan Hardy,unmatched,RB,,,False,263.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,91.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7864,,Artayvious,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7865,00-0036775,Brandon Smith,unmatched,WR,PIT,,False,645.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,413.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
